<0.0001	He	Li	C	C_13	N	N_15	O	O_17	O_18	F	Na	Mg	Al	Si	S	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	rem
18.0	6.5387000000000	0.0000000000010	0.1294700000000	0.0000719720000	0.0044698000000	0.0000009206200	0.4221300000000	0.0000242030000	0.0003059400000	0.0000003322900	0.0020861000000	0.0612110000000	0.0023072000000	0.1543900000000	0.0797600000000	0.0000678970000	0.0080935000000	0.0000003545200	0.0001107200000	0.0000075653000	0.0016400000000	0.0002811700000	0.0744080000000	0.0000629560000	0.0032754000000	0.0000039210000	0.0000619240000	1.7000000000000
20.0	5.9393000000000	0.0000000000850	0.1281500000000	0.0000195960000	0.0128590000000	0.0000013672000	2.1827000000000	0.0000217690000	0.0000080941000	0.0000028049000	0.0018058000000	0.2471000000000	0.0069768000000	0.1300000000000	0.0565880000000	0.0000159570000	0.0092083000000	0.0000002158700	0.0001457400000	0.0000082384000	0.0023838000000	0.0003798000000	0.0740490000000	0.0000620740000	0.0007109300000	0.0000176980000	0.0000348550000	1.8500000000000
25.0	6.9738000000000	0.0000000000010	0.2151800000000	0.0000981400000	0.0091979000000	0.0000072367000	3.8181000000000	0.0000278660000	0.0000704930000	0.0000006124300	0.0080858000000	0.1822900000000	0.0050466000000	0.1207400000000	0.0553810000000	0.0000174800000	0.0079480000000	0.0000003235800	0.0001249700000	0.0000075299000	0.0023245000000	0.0002985600000	0.0739270000000	0.0000342270000	0.0004128900000	0.0000293210000	0.0000507900000	1.9100000000000
30.0	8.3787000000000	0.0000000000010	0.1205100000000	0.0000819800000	0.0061925000000	0.0000003787900	5.3282000000000	0.0000486990000	0.0000269380000	0.0000023862000	0.0068595000000	0.2937800000000	0.0087276000000	0.1664500000000	0.0785480000000	0.0000276980000	0.0117500000000	0.0000004224100	0.0001787900000	0.0000099667000	0.0031361000000	0.0005006800000	0.0752160000000	0.0000538580000	0.0007099700000	0.0000419940000	0.0000846750000	2.0600000000000
40.0	10.8530000000000	0.0000000000070	0.0736660000000	0.0002816100000	0.0086877000000	0.0000024450000	8.3728000000000	0.0000286160000	0.0000262680000	0.0000044734000	0.0009001200000	0.7077000000000	0.0301070000000	0.8975600000000	0.3315200000000	0.0001266500000	0.0366370000000	0.0000009919000	0.0002789400000	0.0000194620000	0.0043345000000	0.0007861900000	0.0826300000000	0.0000442090000	0.0010567000000	0.0000430370000	0.0001112800000	3.1700000000000
50.0	10.8530000000000	0.0000000000070	0.0736660000000	0.0002816100000	0.0086877000000	0.0000024450000	8.3728000000000	0.0000286160000	0.0000262680000	0.0000044734000	0.0009001200000	0.7077000000000	0.0301070000000	0.8975600000000	0.3315200000000	0.0001266500000	0.0366370000000	0.0000009919000	0.0002789400000	0.0000194620000	0.0043345000000	0.0007861900000	0.0826300000000	0.0000442090000	0.0010567000000	0.0000430370000	0.0001112800000	3.1700000000000
60.0	10.8530000000000	0.0000000000070	0.0736660000000	0.0002816100000	0.0086877000000	0.0000024450000	8.3728000000000	0.0000286160000	0.0000262680000	0.0000044734000	0.0009001200000	0.7077000000000	0.0301070000000	0.8975600000000	0.3315200000000	0.0001266500000	0.0366370000000	0.0000009919000	0.0002789400000	0.0000194620000	0.0043345000000	0.0007861900000	0.0826300000000	0.0000442090000	0.0010567000000	0.0000430370000	0.0001112800000	3.1700000000000
70.0	10.8530000000000	0.0000000000070	0.0736660000000	0.0002816100000	0.0086877000000	0.0000024450000	8.3728000000000	0.0000286160000	0.0000262680000	0.0000044734000	0.0009001200000	0.7077000000000	0.0301070000000	0.8975600000000	0.3315200000000	0.0001266500000	0.0366370000000	0.0000009919000	0.0002789400000	0.0000194620000	0.0043345000000	0.0007861900000	0.0826300000000	0.0000442090000	0.0010567000000	0.0000430370000	0.0001112800000	3.1700000000000
80.0	10.8530000000000	0.0000000000070	0.0736660000000	0.0002816100000	0.0086877000000	0.0000024450000	8.3728000000000	0.0000286160000	0.0000262680000	0.0000044734000	0.0009001200000	0.7077000000000	0.0301070000000	0.8975600000000	0.3315200000000	0.0001266500000	0.0366370000000	0.0000009919000	0.0002789400000	0.0000194620000	0.0043345000000	0.0007861900000	0.0826300000000	0.0000442090000	0.0010567000000	0.0000430370000	0.0001112800000	3.1700000000000
90.0	10.8530000000000	0.0000000000070	0.0736660000000	0.0002816100000	0.0086877000000	0.0000024450000	8.3728000000000	0.0000286160000	0.0000262680000	0.0000044734000	0.0009001200000	0.7077000000000	0.0301070000000	0.8975600000000	0.3315200000000	0.0001266500000	0.0366370000000	0.0000009919000	0.0002789400000	0.0000194620000	0.0043345000000	0.0007861900000	0.0826300000000	0.0000442090000	0.0010567000000	0.0000430370000	0.0001112800000	3.1700000000000
100.0	10.8530000000000	0.0000000000070	0.0736660000000	0.0002816100000	0.0086877000000	0.0000024450000	8.3728000000000	0.0000286160000	0.0000262680000	0.0000044734000	0.0009001200000	0.7077000000000	0.0301070000000	0.8975600000000	0.3315200000000	0.0001266500000	0.0366370000000	0.0000009919000	0.0002789400000	0.0000194620000	0.0043345000000	0.0007861900000	0.0826300000000	0.0000442090000	0.0010567000000	0.0000430370000	0.0001112800000	3.1700000000000
<0.004	He	Li	C	C_13	N	N_15	O	O_17	O_18	F	Na	Mg	Al	Si	S	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	rem
0.5	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.5000000000000
1.0	0.0080121000000	-0.0000000002340	-0.0000430330000	0.0000043886000	0.0000497500000	0.0000000000000	-0.0000049506000	0.0000003418900	-0.0000001501100	-0.0000000002900	0.0000001841300	-0.0000000004220	0.0000000017580	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6100000000000
1.3	0.0144200000000	-0.0000000005020	0.0000179850000	0.0000065950000	0.0001196400000	0.0000000000000	-0.0000043489000	0.0000006666500	-0.0000004783100	0.0000000019620	0.0000003780700	-0.0000000091770	0.0000000299720	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6420000000000
1.5	0.0194800000000	-0.0000000009740	0.0017035000000	0.0000100480000	0.0002040600000	0.0000000000000	0.0000278690000	0.0000017940000	-0.0000008934100	0.0000000484300	0.0000014316000	-0.0000000380460	0.0000001869400	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6280000000000
1.8	0.0316790000000	-0.0000000013330	0.0052782000000	0.0000107280000	0.0003066000000	0.0000000000000	0.0001008800000	0.0000073289000	-0.0000014506000	0.0000002371200	0.0000039035000	0.0000001274200	0.0000004581100	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6300000000000
1.9	0.0396160000000	-0.0000000016080	0.0086435000000	0.0000118180000	0.0003576300000	0.0000000000000	0.0001294100000	0.0000120260000	-0.0000017796000	0.0000005961700	0.0000062525000	0.0000006713100	0.0000007234700	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6400000000000
2.1	0.0412570000000	-0.0000000019150	0.0115490000000	0.0000135830000	0.0003648100000	0.0000000000000	0.0001467300000	0.0000104460000	-0.0000021284000	0.0000010361000	0.0000079916000	0.0000075821000	0.0000009986100	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6500000000000
2.3	0.0744650000000	-0.0000000021060	0.0228660000000	0.0000128980000	0.0004507500000	0.0000000000000	0.0001766600000	0.0000180550000	-0.0000024359000	0.0000040277000	0.0000277580000	0.0000139690000	0.0000016611000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6640000000000
2.5	0.1115100000000	-0.0000000028080	0.0337830000000	0.0000142660000	0.0005833700000	0.0000000000000	0.0000725680000	0.0000153170000	-0.0000030691000	0.0000087335000	0.0000648450000	0.0000458080000	0.0000025015000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6710000000000
3.0	0.1174400000000	-0.0000000042020	0.0378060000000	0.0000198920000	0.0007151400000	0.0000000000000	-0.0000078427000	0.0000170880000	-0.0000038952000	0.0000113180000	0.0000446550000	0.0001515300000	0.0000060064000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.7310000000000
3.5	0.0690870000000	0.0000000158190	0.0228480000000	0.0003436500000	0.0010836000000	0.0000000000000	0.0000927480000	0.0000105480000	-0.0000101020000	0.0000030721000	0.0000182660000	0.0001387900000	0.0000079837000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.8140000000000
4.0	0.1295700000000	0.0000000074750	0.0073392000000	0.0016830000000	0.0230450000000	0.0000000000000	0.0000201130000	0.0000065037000	-0.0000135440000	0.0000021534000	0.0000269100000	0.0002441800000	0.0000077783000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.8520000000000
4.5	0.2159300000000	-0.0000000058720	0.0032271000000	0.0006577300000	0.0451240000000	0.0000000000000	-0.0008789200000	0.0000095905000	-0.0000156100000	0.0000005425600	0.0000456250000	0.0004283500000	0.0000121950000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.8720000000000
5.0	0.3593300000000	-0.0000000076120	0.0026620000000	0.0007161300000	0.0649040000000	0.0000000000000	-0.0027454000000	0.0000093489000	-0.0000176360000	0.0000002259300	0.0000749060000	0.0008723600000	0.0000204410000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.9050000000000
5.5	0.3801600000000	-0.0000000084470	0.0026022000000	0.0006789500000	0.0477600000000	0.0000000000000	-0.0031915000000	0.0000117410000	-0.0000196620000	0.0000000774800	0.0000464050000	0.0004789500000	0.0000110910000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.9320000000000
6.0	0.5031200000000	-0.0000000093470	0.0012989000000	0.0006444300000	0.0528710000000	0.0000000000000	-0.0058275000000	0.0000091775000	-0.0000216420000	-0.0000002337800	0.0000148100000	0.0006096000000	0.0000259190000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.9770000000000
6.5	0.5272000000000	-0.0000000116300	0.0032970000000	0.0004828000000	0.0289100000000	-0.0000035900000	-0.0050690000000	0.0000179000000	-0.0000232500000	-0.0000002070000	0.0000138000000	0.0004192900000	0.0000149100000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	1.0100000000000
7.0	0.5719000000000	-0.0000000121700	0.0018470000000	0.0003528000000	0.0198000000000	-0.0000040400000	-0.0048120000000	0.0000293400000	-0.0000251200000	-0.0000004325000	0.0000083160000	0.0002664800000	0.0000119300000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	1.0600000000000
7.5	0.6145000000000	0.0000000124900	0.0020760000000	0.0003742000000	0.0177300000000	-0.0000039410000	-0.0043290000000	0.0000438800000	-0.0000268200000	-0.0000005895000	0.0000043800000	0.0003132100000	0.0000127400000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	1.1600000000000
8.0	0.6685000000000	0.0000001234000	0.0022640000000	0.0004544000000	0.0242600000000	-0.0000021810000	-0.0018910000000	0.0000664300000	-0.0000279100000	-0.0000006017000	0.0000213600000	0.0003243300000	0.0000111900000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	1.2300000000000
8.5	0.6685000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	1.3100000000000
9.0	4.0352000000000	0.0000000000000	0.0878320000000	0.0001883600000	0.0000000000000	0.0000068382000	0.3853200000000	0.0000875290000	0.0019507000000	0.0000019770000	0.0014977000000	0.0464290000000	0.0022064000000	0.0622520000000	0.0272750000000	0.0000196940000	0.0039390000000	0.0000002163500	0.0000963740000	0.0000130960000	0.0011920000000	0.0002003600000	0.0749300000000	0.0001960200000	0.0024035000000	0.0000143030000	0.0001249000000	1.6100000000000
13.0	4.9483000000000	0.0000000000000	0.0880910000000	0.0002092100000	0.0090801000000	0.0000086986000	0.2922400000000	0.0000866060000	0.0009680000000	0.0000021339000	0.0008189200000	0.0784440000000	0.0033062000000	0.1052800000000	0.0355290000000	0.0000344620000	0.0031140000000	0.0000002478500	0.0000869850000	0.0000095610000	0.0010510000000	0.0001707500000	0.0754020000000	0.0001308900000	0.0022135000000	0.0000068801000	0.0001225700000	1.5000000000000
15.0	5.0555000000000	0.0000000000490	0.1580400000000	0.0006027200000	0.0129420000000	0.0000561640000	1.5461000000000	0.0001044400000	0.0001144200000	0.0000138490000	0.0004344500000	0.1163400000000	0.0052231000000	0.2198300000000	0.1192000000000	0.0000469350000	0.0200180000000	0.0000004380600	0.0002669500000	0.0000156980000	0.0041866000000	0.0007205400000	0.0789580000000	0.0000357850000	0.0007628600000	0.0000268620000	0.0000580580000	2.1430000000000
18.0	7.0339000000000	0.0000000000020	0.0974000000000	0.0002919600000	0.0142150000000	0.0000278340000	0.9935900000000	0.0001038200000	0.0012800000000	0.0000053618000	0.0040688000000	0.1006200000000	0.0051332000000	0.1266300000000	0.0525870000000	0.0000343630000	0.0065247000000	0.0000003608300	0.0001250900000	0.0000080231000	0.0017940000000	0.0003292800000	0.0776510000000	0.0000620660000	0.0019547000000	0.0000236750000	0.0000915260000	1.7600000000000
20.0	8.4773000000000	0.0000000000000	0.1323000000000	0.0003824500000	0.0184250000000	0.0000952650000	2.2006000000000	0.0001120400000	0.0008476400000	0.0000850100000	0.0062494000000	0.2456000000000	0.0112310000000	0.1220800000000	0.0356550000000	0.0000298180000	0.0038040000000	0.0000005300600	0.0001073500000	0.0000140850000	0.0013446000000	0.0002335100000	0.0773200000000	0.0002170000000	0.0026138000000	0.0000744620000	0.0002269200000	1.6800000000000
25.0	7.9202000000000	0.0000000000010	0.1815300000000	0.0003390700000	0.0314840000000	0.0000049812000	4.7883000000000	0.0001201200000	0.0000434770000	0.0000115800000	0.0140820000000	0.2323200000000	0.0168500000000	0.4033600000000	0.1921200000000	0.0001153900000	0.0259200000000	0.0000010941000	0.0002646700000	0.0000177400000	0.0040665000000	0.0007614600000	0.0826440000000	0.0001284700000	0.0014019000000	0.0001216600000	0.0002740000000	2.5600000000000
30.0	8.1160000000000	0.0000000000050	0.4583300000000	0.0003676900000	0.0200470000000	0.0000050057000	7.9612000000000	0.0001586600000	0.0008369500000	0.0000010409000	0.0260760000000	0.4043300000000	0.0303990000000	0.5341500000000	0.2286200000000	0.0001128900000	0.0283060000000	0.0000016409000	0.0003093600000	0.0000221360000	0.0044853000000	0.0008377600000	0.0852900000000	0.0001910100000	0.0020313000000	0.0002492100000	0.0005822500000	2.8100000000000
40.0	8.1160000000000	0.0000000000050	0.4583300000000	0.0003676900000	0.0259530000000	0.0000050057000	7.9612000000000	0.0001586600000	0.0008369500000	0.0000010409000	0.0260760000000	0.4043300000000	0.0303990000000	0.5341500000000	0.2286200000000	0.0001128900000	0.0283060000000	0.0000016409000	0.0003093600000	0.0000221360000	0.0044853000000	0.0008377600000	0.0852900000000	0.0001910100000	0.0020313000000	0.0002492100000	0.0005822500000	2.8100000000000
50.0	8.1160000000000	0.0000000000050	0.4583300000000	0.0003676900000	0.0259530000000	0.0000050057000	7.9612000000000	0.0001586600000	0.0008369500000	0.0000010409000	0.0260760000000	0.4043300000000	0.0303990000000	0.5341500000000	0.2286200000000	0.0001128900000	0.0283060000000	0.0000016409000	0.0003093600000	0.0000221360000	0.0044853000000	0.0008377600000	0.0852900000000	0.0001910100000	0.0020313000000	0.0002492100000	0.0005822500000	2.8100000000000
60.0	8.1160000000000	0.0000000000050	0.4583300000000	0.0003676900000	0.0259530000000	0.0000050057000	7.9612000000000	0.0001586600000	0.0008369500000	0.0000010409000	0.0260760000000	0.4043300000000	0.0303990000000	0.5341500000000	0.2286200000000	0.0001128900000	0.0283060000000	0.0000016409000	0.0003093600000	0.0000221360000	0.0044853000000	0.0008377600000	0.0852900000000	0.0001910100000	0.0020313000000	0.0002492100000	0.0005822500000	2.8100000000000
70.0	8.1160000000000	0.0000000000050	0.4583300000000	0.0003676900000	0.0259530000000	0.0000050057000	7.9612000000000	0.0001586600000	0.0008369500000	0.0000010409000	0.0260760000000	0.4043300000000	0.0303990000000	0.5341500000000	0.2286200000000	0.0001128900000	0.0283060000000	0.0000016409000	0.0003093600000	0.0000221360000	0.0044853000000	0.0008377600000	0.0852900000000	0.0001910100000	0.0020313000000	0.0002492100000	0.0005822500000	2.8100000000000
80.0	8.1160000000000	0.0000000000050	0.4583300000000	0.0003676900000	0.0259530000000	0.0000050057000	7.9612000000000	0.0001586600000	0.0008369500000	0.0000010409000	0.0260760000000	0.4043300000000	0.0303990000000	0.5341500000000	0.2286200000000	0.0001128900000	0.0283060000000	0.0000016409000	0.0003093600000	0.0000221360000	0.0044853000000	0.0008377600000	0.0852900000000	0.0001910100000	0.0020313000000	0.0002492100000	0.0005822500000	2.8100000000000
90.0	8.1160000000000	0.0000000000050	0.4583300000000	0.0003676900000	0.0259530000000	0.0000050057000	7.9612000000000	0.0001586600000	0.0008369500000	0.0000010409000	0.0260760000000	0.4043300000000	0.0303990000000	0.5341500000000	0.2286200000000	0.0001128900000	0.0283060000000	0.0000016409000	0.0003093600000	0.0000221360000	0.0044853000000	0.0008377600000	0.0852900000000	0.0001910100000	0.0020313000000	0.0002492100000	0.0005822500000	2.8100000000000
100.0	0.6685000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0259530000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	1.3100000000000
<0.008	He	Li	C	C_13	N	N_15	O	O_17	O_18	F	Na	Mg	Al	Si	S	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	rem
0.5	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.5000000000000
1.0	0.0085845000000	-0.0000000006540	-0.0000789220000	0.0000094678000	0.0000850870000	0.0000000000000	-0.0000035883000	0.0000003800000	-0.0000002314500	-0.0000000001260	0.0000001708100	0.0000000004430	0.0000000001250	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.5770000000000
1.3	0.0141880000000	-0.0000000012200	-0.0002030100000	0.0000144060000	0.0002285900000	0.0000000000000	-0.0000079062000	0.0000009528400	-0.0000008955200	0.0000000000390	0.0000004427800	0.0000000010730	0.0000000003000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6000000000000
1.5	0.0169410000000	-0.0000000019410	-0.0000862060000	0.0000196680000	0.0003939000000	0.0000000000000	-0.0000092513000	0.0000029964000	-0.0000016747000	0.0000000096440	0.0000015566000	-0.0000000255660	0.0000000657470	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6330000000000
1.8	0.0224170000000	-0.0000000028340	0.0024703000000	0.0000240190000	0.0005711800000	0.0000000000000	0.0000241800000	0.0000089274000	-0.0000026477000	0.0000001517000	0.0000049945000	-0.0000000305700	0.0000004214600	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6360000000000
1.9	0.0252090000000	-0.0000000032860	0.0046137000000	0.0000251340000	0.0006336800000	0.0000000000000	0.0000470110000	0.0000143330000	-0.0000030926000	0.0000003156700	0.0000073985000	0.0000001548700	0.0000007143100	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6400000000000
2.1	0.0369870000000	-0.0000000039240	0.0095909000000	0.0000276140000	0.0007817800000	0.0000000000000	0.0000045915000	0.0000210650000	-0.0000038831000	0.0000009391200	0.0000133030000	0.0000022308000	0.0000013351000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6440000000000
2.3	0.0493210000000	-0.0000000042460	0.0139350000000	0.0000282030000	0.0008597000000	0.0000000000000	-0.0000249370000	0.0000234130000	-0.0000042947000	0.0000018861000	0.0000198700000	0.0000036693000	0.0000019397000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6520000000000
2.5	0.0724260000000	-0.0000000050910	0.0202510000000	0.0000306270000	0.0010903000000	0.0000000000000	-0.0002372900000	0.0000217390000	-0.0000052533000	0.0000037110000	0.0000325550000	0.0000124580000	0.0000028218000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6630000000000
3.0	0.1230400000000	-0.0000000084340	0.0368740000000	0.0000390720000	0.0014470000000	0.0000000000000	-0.0006033000000	0.0000208730000	-0.0000073596000	0.0000115360000	0.0000745280000	0.0000847300000	0.0000056624000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.6940000000000
3.5	0.0822960000000	-0.0000000071590	0.0251230000000	0.0000574730000	0.0018113000000	0.0000000000000	-0.0005549300000	0.0000232360000	-0.0000082651000	0.0000059951000	0.0000333840000	0.0001155400000	0.0000105780000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.7660000000000
4.0	0.0690450000000	0.0000000273000	0.0175470000000	0.0006657100000	0.0020839000000	0.0000000000000	-0.0004298200000	0.0000218790000	-0.0000133050000	0.0000028873000	0.0000257510000	0.0001063100000	0.0000123810000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.8360000000000
4.5	0.1580100000000	-0.0000000085370	0.0020760000000	0.0007422600000	0.0367030000000	0.0000000000000	-0.0011042000000	0.0000177640000	-0.0000313220000	0.0000016062000	0.0000467770000	0.0003439600000	0.0000192660000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.0000000000000	0.8610000000000
